[29.54895281791687, 28.53259515762329]
[8.019428730010986, 8.22877025604248]
[3.577590227127075, 3.436655282974243]
[14.360328197479248, 13.733458280563354]
[0.14158105850219727, 0.10877203941345215]
[0.7520120143890381, 1.004607915878296]
[0.5433356761932373, 0.6477072238922119]
[0.535125732421875, 0.5383107662200928]
[2.2503652572631836, 2.2846648693084717]
[28.35880470275879, 27.214055061340332, 28.082205772399902]
[7.141068696975708, 7.776540279388428, 6.90754508972168]
[2.7269797325134277, 2.8012776374816895, 2.9366672039031982]
[13.796338319778442, 13.8368399143219, 13.86711311340332]
[0.037420034408569336, 0.03616833686828613, 0.0730443000793457]
[0.7214653491973877, 0.7252116203308105, 0.733985424041748]
[0.4278566837310791, 0.5674986839294434, 0.48297834396362305]
[0.4612863063812256, 0.4624636173248291, 0.47797107696533203]
[2.2096762657165527, 2.207026243209839, 2.1235427856445312]
